square_footage,bedrooms,bathrooms,price
1000.0,2.0,2.0,35.0
2600.0,3.0,3.0,375.0
1200.0,5.0,4.0,240.0
2507.0,4.0,4.0,155.0
1061.0,2.0,2.0,34.0
1290.0,2.0,2.0,69.0
1200.0,2.0,2.0,42.6
1120.0,2.0,2.0,39.29
418.0,1.0,1.0,12.0
1333.0,3.0,3.0,50.0
1691.0,3.0,3.0,119.0
747.0,1.0,1.0,34.355
1700.0,3.0,3.0,250.0
2030.0,3.0,4.0,125.0
1012.0,2.0,2.0,70.0
1245.0,3.0,2.0,60.0
1765.0,3.0,3.0,118.0
1110.0,2.0,2.0,36.25
967.0,2.0,2.0,47.8
1044.0,2.0,2.0,36.0
1518.0,3.0,3.0,80.0
1300.0,3.0,2.0,57.0
1798.0,3.0,3.0,73.0
866.28,2.0,2.0,36.38
3410.0,4.0,5.0,253.0
1179.0,2.0,2.0,56.0
3600.0,5.0,5.0,510.0
1125.0,2.0,2.0,48.0
2098.0,3.0,3.0,210.0
2400.0,3.0,3.0,270.0
1976.0,3.0,3.0,92.0
1190.0,2.0,2.0,61.8
1800.0,3.0,3.0,192.0
1761.0,3.0,3.0,84.52
1700.0,3.0,3.0,120.0
900.0,4.0,4.0,70.0
1128.0,2.0,2.0,64.8
2000.0,3.0,3.0,85.0
1220.0,3.0,2.0,35.25
509.0,1.0,1.0,20.0
1852.0,3.0,4.0,122.0
1045.0,2.0,2.0,40.65
3535.0,4.0,4.0,215.0
1102.0,2.0,2.0,53.67
1800.0,4.0,3.0,82.0
1436.0,3.0,2.0,75.0
1397.0,3.0,2.0,52.0
1140.0,2.0,2.0,56.0
645.0,1.0,1.0,55.0
2350.0,5.0,5.0,325.0
1200.0,3.0,3.0,225.0
2050.0,3.0,3.0,135.0
1335.0,2.0,2.0,95.0
2100.0,2.0,1.0,200.0
1255.0,3.0,3.0,77.68
1140.0,2.0,2.0,59.0
2376.0,3.0,3.0,240.0
663.0,1.0,1.0,46.0
1276.0,2.0,2.0,146.0
1450.0,3.0,3.0,60.9
1400.0,3.0,3.0,66.0
1339.0,2.0,2.0,53.56
1220.0,3.0,2.0,35.23
2200.0,3.0,3.0,275.0
1305.0,2.0,2.0,52.0
1740.0,3.0,3.0,80.0
680.0,2.0,1.0,21.0
1154.0,2.0,2.0,47.0
1200.0,2.0,2.0,40.0
1155.0,2.0,2.0,54.5
1525.0,3.0,2.0,63.0
600.0,1.0,1.0,125.0
2470.0,4.0,5.0,192.0
1100.0,2.0,2.0,60.0
1250.0,2.0,2.0,65.0
1400.0,2.0,2.0,70.0
1600.0,3.0,3.0,100.0
1060.0,2.0,2.0,55.0
1272.0,2.0,2.0,50.0
1296.0,2.0,2.0,105.0
2100.0,4.0,3.0,280.0
1945.0,3.0,3.0,115.0
1033.0,3.0,2.0,30.47
2300.0,3.0,2.0,69.0
1235.0,2.0,2.0,52.76
2100.0,3.0,3.0,270.0
850.0,2.0,2.0,42.5
1880.0,3.0,3.0,110.0
2450.0,4.0,4.0,368.0
1060.0,2.0,2.0,52.0
2041.0,3.0,3.0,138.0
1050.0,2.0,2.0,125.0
1037.0,2.0,2.0,36.28
1150.0,2.0,2.0,39.0
1184.0,2.0,2.0,62.0
1680.0,3.0,3.0,126.0
1411.0,3.0,3.0,100.0
900.0,5.0,5.0,55.0
900.0,2.0,2.0,41.0
3500.0,4.0,4.0,320.0
1702.0,3.0,3.0,120.0
1185.0,2.0,2.0,45.0
1300.0,3.0,3.0,64.0
1545.0,3.0,3.0,65.0
1515.0,3.0,2.0,135.0
1300.0,3.0,3.0,55.0
1107.0,2.0,2.0,57.0
1720.0,3.0,3.0,106.0
1540.0,3.0,3.0,150.0
1000.0,2.0,2.0,44.5
710.0,1.0,1.0,40.42
1100.0,2.0,2.0,38.0
3200.0,4.0,4.0,270.0
900.0,2.0,2.0,160.0
1250.0,2.0,2.0,48.0
2400.0,5.0,4.0,130.0
1584.01,3.0,3.0,104.0
875.0,4.0,4.0,150.0
1200.0,4.0,6.0,60.0
1485.0,3.0,2.0,70.0
1100.0,3.0,2.0,78.0
1245.0,2.0,2.0,59.0
1880.0,4.0,4.0,154.0
2214.0,3.0,3.0,350.0
1050.0,2.0,2.0,45.0
600.0,4.0,4.0,95.0
1640.0,3.0,3.0,105.0
1165.0,2.0,2.0,65.0
1110.0,2.0,2.0,43.0
1200.0,7.0,5.0,200.0
4000.0,4.0,4.0,630.0
4500.0,4.0,4.0,150.0
600.0,4.0,4.0,65.0
1300.0,2.0,2.0,75.0
1200.0,2.0,1.0,42.0
1232.0,2.0,2.0,69.61
1704.0,3.0,3.0,94.36
1275.0,3.0,2.0,88.0
1222.0,3.0,2.0,68.0
1155.0,2.0,2.0,39.0
1000.0,2.0,2.0,29.95
1200.0,2.0,2.0,45.0
1517.0,3.0,3.0,71.28
1166.0,2.0,2.0,37.29
870.0,2.0,2.0,24.0
4000.0,5.0,5.0,170.0
1350.0,4.0,4.0,230.0
3019.0,4.0,6.0,190.0
1345.0,3.0,3.0,58.0
900.0,3.0,3.0,75.0
3800.0,4.0,5.0,170.0
971.0,3.0,2.0,38.0
1255.0,2.0,2.0,52.32
1810.0,2.0,2.0,65.0
1300.0,2.0,2.0,58.0
1185.0,2.0,2.0,45.0
1350.0,2.0,2.0,68.0
1590.0,3.0,3.0,76.16
3000.0,7.0,6.0,180.0
1560.0,4.0,3.0,149.0
1650.0,3.0,3.0,126.0
1645.0,3.0,3.0,87.0
1748.0,3.0,3.0,103.0
1200.0,3.0,3.0,67.77
1170.0,2.0,2.0,50.0
3420.0,4.0,4.0,225.0
1320.0,3.0,2.0,65.0
1610.0,3.0,3.0,84.53
1870.0,3.0,3.0,180.0
1510.0,3.0,2.0,110.0
2700.0,6.0,7.0,110.0
1305.0,3.0,2.0,45.68
1500.0,3.0,2.0,70.0
1149.0,2.0,2.0,130.0
1948.0,4.0,4.0,129.0
1448.0,3.0,3.0,70.0
1242.0,2.0,2.0,78.0
1268.0,2.0,2.0,58.0
1101.0,2.0,2.0,50.0
1255.0,2.0,2.0,65.0
1362.0,3.0,3.0,62.63
984.0,3.0,3.0,140.0
1089.0,2.0,2.0,32.67
800.0,2.0,1.0,95.0
1345.0,3.0,2.0,57.0
3600.0,8.0,9.0,125.0
1650.0,4.0,2.0,140.0
950.0,2.0,2.0,45.0
1068.0,2.0,2.0,43.0
860.0,2.0,1.0,31.0
3000.0,8.0,5.0,130.0
1756.0,3.0,3.0,66.73
1205.0,2.0,2.0,41.0
1120.0,8.0,8.0,155.0
1800.0,3.0,3.0,125.0
8321.0,4.0,5.0,2912.0
1604.0,3.0,3.0,68.0
2732.0,4.0,4.0,204.0
1015.0,2.0,2.0,25.88
1200.0,3.0,2.0,42.0
1010.0,2.0,2.0,38.0
1250.0,2.0,3.0,170.0
1010.0,2.0,2.0,41.0
1050.0,2.0,2.0,33.1
1710.0,3.0,3.0,85.0
1248.52,3.0,3.0,115.0
410.0,1.0,1.0,10.0
1656.0,3.0,2.0,62.93
1451.0,3.0,3.0,68.0
1200.0,6.0,3.0,175.0
1250.0,2.0,2.0,93.0
4395.0,3.0,3.0,240.0
4600.0,4.0,6.0,650.0
1340.0,3.0,2.0,42.0
1100.0,2.0,2.0,38.5
6000.0,4.0,6.0,700.0
1700.0,3.0,3.0,71.0
1200.0,6.0,5.0,150.0
1096.0,2.0,2.0,43.0
1160.0,2.0,2.0,33.5
1936.0,3.0,3.0,139.0
1269.0,3.0,2.0,63.0
3500.0,3.0,3.0,630.0
1586.0,3.0,3.0,125.0
1376.0,2.0,2.0,124.0
1452.0,3.0,3.0,56.5
1538.0,3.0,3.0,107.0
1427.0,3.0,2.0,130.0
935.0,2.0,2.0,40.0
1220.0,2.0,2.0,65.0
1197.0,2.0,2.0,77.0
674.0,2.0,1.0,19.9
410.0,1.0,1.0,15.0
1573.0,3.0,3.0,90.0
1135.0,2.0,2.0,58.0
1400.0,3.0,2.0,40.43
1200.0,1.0,1.0,65.0
1800.0,3.0,3.0,95.0
2045.0,3.0,3.0,108.0
1268.0,2.0,2.0,56.0
883.0,2.0,2.0,39.0
1600.0,3.0,3.0,100.0
1056.0,2.0,2.0,70.0
1200.0,10.0,11.0,105.0
4500.0,4.0,4.0,330.0
1204.0,2.0,2.0,58.0
1410.0,3.0,2.0,54.0
1460.0,2.0,2.0,80.3
1100.0,2.0,2.0,41.18
1310.0,2.0,2.0,88.0
1600.0,3.0,3.0,90.0
1250.0,2.0,2.0,55.0
1665.0,3.0,3.0,74.93
1345.0,3.0,2.0,57.0
2000.0,5.0,5.0,240.0
1416.0,2.0,2.0,67.0
1145.0,2.0,2.0,46.0
7200.0,10.0,10.0,200.0
1231.0,3.0,3.0,58.0
1664.0,3.0,3.0,73.95
2000.0,3.0,3.0,76.0
972.0,2.0,2.0,43.0
4500.0,4.0,4.0,345.0
1185.0,2.0,2.0,47.39
1750.0,3.0,3.0,81.0
3155.0,3.0,4.0,316.0
1007.0,2.0,2.0,68.0
1700.0,3.0,3.0,200.0
1250.0,2.0,2.0,85.0
1200.0,2.0,2.0,54.0
994.0,2.0,2.0,42.28
1150.0,2.0,2.0,40.0
1220.0,2.0,2.0,46.0
1441.0,2.0,2.0,115.0
1157.0,2.0,2.0,47.32
1300.0,6.0,6.0,150.0
1400.0,2.0,2.0,105.0
1370.07,3.0,3.0,65.0
1200.0,5.0,4.0,130.0
900.0,2.0,2.0,40.0
418.0,1.0,1.0,17.0
1200.0,3.0,3.0,80.0
1200.0,2.0,2.0,43.0
1062.0,2.0,2.0,42.48
1120.0,2.0,2.0,51.0
1012.0,2.0,2.0,44.0
1500.0,3.0,2.0,200.0
950.0,4.0,4.0,180.0
675.0,2.0,2.0,13.5
1430.0,2.0,2.0,78.0
1195.0,3.0,2.0,56.0
2640.0,3.0,5.0,150.0
1075.0,3.0,2.0,42.0
1570.0,3.0,3.0,75.99
782.0,6.0,4.0,85.0
1011.0,2.0,2.0,59.0
1450.0,3.0,2.0,102.0
1129.0,2.0,2.0,69.0
1126.0,2.0,2.0,36.0
1200.0,3.0,3.0,110.0
1180.0,3.0,2.0,45.0
600.0,3.0,4.0,125.0
940.0,4.0,4.0,45.0
1933.0,3.0,3.0,140.0
1082.0,2.0,2.0,64.0
2400.0,8.0,8.0,250.0
610.0,1.0,1.0,28.0
1560.0,4.0,4.0,160.0
1300.0,3.0,3.0,77.99
3850.0,4.0,6.0,205.0
1125.0,2.0,2.0,46.0
2400.0,6.0,7.0,107.0
777.4,2.0,2.0,25.0
2500.0,4.0,3.0,65.0
1798.0,3.0,3.0,150.0
1864.0,3.0,3.0,120.0
1115.0,2.0,2.0,51.91
400.0,1.0,1.0,25.0
1200.0,2.0,2.0,70.0
992.0,2.0,2.0,24.8
950.0,2.0,2.0,57.0
1500.0,4.0,4.0,185.0
1200.0,2.0,2.0,62.0
1735.0,3.0,3.0,70.0
1750.0,3.0,3.0,172.0
1009.0,2.0,2.0,56.0
1470.0,3.0,2.0,102.0
1527.0,3.0,3.0,115.0
985.0,2.0,2.0,45.0
3300.0,4.0,4.0,135.0
1277.0,2.0,2.0,77.0
1100.0,2.0,2.0,62.0
1820.0,3.0,3.0,140.0
1530.0,4.0,3.0,87.0
1886.0,3.0,3.0,205.0
1200.0,3.0,2.0,190.0
1880.0,3.0,4.0,110.0
1255.0,2.0,2.0,52.35
700.0,2.0,2.0,36.0
1140.0,2.0,2.0,46.0
1025.0,2.0,2.0,29.6
3453.0,4.0,4.0,247.0
1490.0,3.0,2.0,59.6
1200.0,4.0,4.0,165.0
1850.0,3.0,3.0,140.0
1250.0,2.0,2.0,78.0
2400.0,4.0,3.0,108.0
3522.0,4.0,5.0,716.0
1244.0,2.0,2.0,88.0
623.0,4.0,4.0,75.0
1025.0,2.0,2.0,28.57
1034.0,2.0,2.0,38.0
1191.0,3.0,2.0,33.34
1719.0,3.0,3.0,71.0
1035.0,2.0,2.0,39.33
1500.0,4.0,3.0,230.0
1470.0,3.0,2.0,84.22
1140.0,2.0,2.0,50.66
1752.12,3.0,3.0,125.0
600.0,6.0,6.0,80.0
600.0,4.0,3.0,84.0
2990.0,3.0,3.0,170.0
1660.0,3.0,3.0,85.0
1275.0,3.0,3.0,63.43
1365.0,3.0,3.0,52.81
1200.0,3.0,2.0,90.0
2546.0,3.0,3.0,170.0
1392.0,3.0,3.0,69.46
1245.0,2.0,2.0,59.76
1200.0,5.0,3.0,65.0
1162.0,2.0,2.0,64.08
1476.0,3.0,2.0,73.0
700.0,1.0,1.0,21.5
3600.0,6.0,6.0,170.0
943.0,2.0,2.0,48.0
1150.0,2.0,2.0,170.0
1113.0,2.0,2.0,44.5
1615.0,3.0,3.0,69.43
1279.0,2.0,2.0,100.0
1256.0,2.0,2.0,60.0
1805.0,3.0,3.0,280.0
1350.0,3.0,3.0,65.0
1525.0,3.0,3.0,68.63
1357.0,2.0,2.0,123.0
1645.0,3.0,3.0,117.0
1777.26,3.0,3.0,92.0
845.0,2.0,2.0,32.0
900.0,2.0,2.0,25.0
1210.0,2.0,2.0,64.15
829.0,2.0,2.0,22.8
1879.0,3.0,3.0,155.0
1250.0,3.0,2.0,50.0
1200.0,4.0,2.0,35.0
1108.0,3.0,2.0,60.0
1401.0,3.0,3.0,69.0
1157.0,3.0,2.0,75.0
1185.0,2.0,2.0,42.66
1751.0,3.0,3.0,115.0
1550.0,5.0,3.0,250.0
1880.0,3.0,3.0,96.5
1322.5,3.0,3.0,40.985
1175.0,2.0,2.0,38.0
1407.0,2.0,2.0,98.49
1000.0,2.0,2.0,50.0
1518.0,3.0,3.0,75.0
3600.0,4.0,4.0,300.0
1027.0,2.0,2.0,67.0
3730.0,4.0,6.0,430.0
1145.0,2.0,2.0,46.0
1260.0,2.0,2.0,113.0
1500.0,3.0,2.0,47.25
1737.0,3.0,2.0,57.32
3517.0,4.0,2.0,161.5
1600.0,3.0,4.0,120.0
1500.0,3.0,3.0,135.0
1120.0,2.0,2.0,60.0
1200.0,3.0,4.0,240.0
1030.0,2.0,2.0,46.5
2500.0,6.0,6.0,88.0
1057.0,2.0,2.0,35.0
2774.0,4.0,4.0,208.0
1460.0,2.0,2.0,38.5
1075.0,2.0,2.0,53.7
1080.0,3.0,2.0,60.0
3626.0,4.0,5.0,788.0
5100.0,6.0,7.0,225.0
1139.7,2.0,2.0,45.0
1074.0,2.0,2.0,42.8
1200.0,2.0,2.0,46.13
2425.0,4.0,5.0,175.0
1323.0,2.0,2.0,74.0
1232.0,2.0,2.0,69.61
900.0,2.0,2.0,40.0
740.0,1.0,1.0,23.65
1920.0,3.0,3.0,134.0
1550.0,3.0,3.0,96.0
1588.0,3.0,2.0,90.0
2300.0,3.0,4.0,240.0
3600.0,9.0,8.0,165.0
1308.0,2.0,2.0,86.0
1340.0,3.0,2.0,54.27
3280.0,10.0,9.0,450.0
2170.0,4.0,3.0,265.0
1719.0,3.0,3.0,135.0
1107.83,2.0,2.0,41.51
1200.0,2.0,2.0,45.84
1090.0,1.0,2.0,31.48
1500.0,5.0,5.0,210.0
1660.0,3.0,3.0,104.0
1247.0,2.0,2.0,58.56
1595.0,3.0,3.0,96.0
1175.0,2.0,2.0,50.0
1200.0,8.0,8.0,135.0
1184.0,2.0,2.0,78.0
1100.0,2.0,2.0,55.0
935.0,2.0,2.0,78.0
1200.0,2.0,2.0,60.0
2400.0,5.0,5.0,408.0
1000.0,2.0,2.0,45.0
1000.0,2.0,2.0,52.0
1705.0,3.0,3.0,85.0
1060.0,3.0,2.0,58.3
2325.0,4.0,4.0,120.0
1347.0,3.0,2.0,55.0
1200.0,8.0,8.0,250.0
1402.0,2.0,2.0,95.0
2280.0,3.0,4.0,125.0
1225.0,2.0,2.0,71.05
1080.0,2.0,2.0,53.0
4000.0,7.0,7.0,90.0
1919.0,3.0,3.0,300.0
1100.0,2.0,2.0,42.6
2500.0,4.0,4.0,225.0
1200.0,2.0,2.0,78.0
1565.0,3.0,2.0,57.91
1200.0,2.0,3.0,78.0
1581.0,3.0,3.0,76.0
2882.0,4.0,5.0,200.0
1440.0,5.0,5.0,97.0
2180.0,3.0,3.0,273.0
7000.0,4.0,8.0,450.0
985.0,2.0,2.0,38.92
950.0,2.0,2.0,35.0
1339.0,2.0,2.0,55.0
1449.0,3.0,3.0,72.0
1200.0,4.0,4.0,180.0
1100.0,2.0,2.0,38.68
1003.5,2.0,2.0,28.095
2700.0,3.0,3.0,200.0
1100.0,2.0,2.0,55.0
1140.0,2.0,2.0,32.92
3009.0,3.0,3.0,330.0
3300.0,8.0,8.0,310.0
800.0,2.0,1.0,30.0
2000.0,5.0,4.0,65.0
1200.0,4.0,4.0,190.0
1300.0,2.0,2.0,95.0
1220.0,2.0,2.0,60.0
2289.0,3.0,3.0,178.0
1170.0,2.0,2.0,56.0
1350.0,2.0,2.0,89.5
883.0,2.0,2.0,45.0
1698.0,3.0,3.0,125.0
2187.5,4.0,4.0,105.0
1060.0,2.0,2.0,58.5
1185.0,2.0,2.0,75.0
2051.0,3.0,3.0,180.0
1404.0,2.0,2.0,72.0
1252.0,2.0,2.0,67.0
1885.0,3.0,3.0,125.0
3381.0,6.0,6.0,225.0
980.0,2.0,2.0,42.0
2500.0,3.0,3.0,340.0
1420.0,3.0,3.0,66.0
1166.0,6.0,6.0,135.0
2312.0,3.0,3.0,156.0
3000.0,4.0,4.0,130.0
1175.0,2.0,2.0,70.0
1145.0,2.0,2.0,51.0
970.0,2.0,2.0,52.5
1125.0,2.0,2.0,32.49
1639.5,3.0,3.0,92.63
5000.0,4.0,4.0,300.0
2150.0,3.0,3.0,240.0
1635.0,3.0,3.0,57.0
3425.0,3.0,3.0,320.0
2950.0,4.0,4.0,253.0
1200.0,1.0,2.0,66.0
1335.0,3.0,2.0,73.43
4450.0,4.0,6.0,449.0
1166.0,2.0,2.0,64.08
2390.0,3.0,3.0,372.0
1460.0,3.0,2.0,90.0
1690.0,3.0,3.0,50.0
1386.0,4.0,3.0,93.0
1090.0,2.0,2.0,32.0
1732.0,3.0,3.0,85.73
1390.0,2.0,2.0,72.0
1095.0,2.0,2.0,85.41
416.0,1.0,1.0,17.19
2400.0,3.0,2.0,50.0
1350.0,3.0,2.0,85.0
1453.0,3.0,2.0,73.0
1226.0,2.0,2.0,65.0
784.0,4.0,2.0,165.0
1168.0,3.0,2.0,68.0
1776.0,3.0,3.0,124.0
1634.0,3.0,3.0,68.0
860.0,2.0,2.0,56.0
2800.0,3.0,3.0,400.0
1650.0,3.0,3.0,95.0
1190.0,2.0,2.0,70.0
1133.0,2.0,2.0,33.99
1559.0,3.0,3.0,62.0
1448.0,3.0,4.0,118.0
6652.0,4.0,6.0,510.0
976.0,2.0,2.0,50.0
1350.0,4.0,4.0,240.0
1590.0,3.0,2.0,54.0
2940.0,4.0,6.0,201.0
1633.0,3.0,3.0,110.0
1151.0,2.0,2.0,46.0
1400.0,3.0,2.0,42.0
1037.0,2.0,2.0,36.0
1188.0,2.0,2.0,36.0
1060.0,2.0,2.0,52.0
2215.0,3.0,4.0,162.0
1255.0,2.0,2.0,54.5
2500.0,3.0,2.0,300.0
1075.0,2.0,2.0,53.7
2569.0,4.0,5.0,180.0
900.0,2.0,2.0,27.0
1183.0,2.0,2.0,79.54
1100.0,2.0,2.0,44.0
1643.0,3.0,2.0,70.0
1500.0,3.0,2.0,120.0
1291.0,2.0,2.0,75.0
1150.0,3.0,3.0,80.0
1060.0,2.0,2.0,55.0
1575.0,3.0,2.0,110.0
1200.0,5.0,4.0,160.0
1700.0,4.0,3.0,55.0
1236.0,2.0,2.0,58.0
1350.0,3.0,2.0,39.0
2475.0,3.0,4.0,326.0
3800.0,6.0,6.0,175.0
4694.0,4.0,5.0,375.0
1200.0,2.0,2.0,34.66
1200.0,4.0,4.0,75.0
1225.0,2.0,2.0,56.0
1056.0,2.0,2.0,75.0
1240.0,3.0,2.0,42.85
1200.0,3.0,3.0,74.52
1850.0,3.0,3.0,110.0
3150.0,4.0,4.0,180.0
1200.0,1.0,1.0,39.82
1018.0,4.0,4.0,150.0
3520.0,5.0,6.0,460.0
1185.0,3.0,2.0,30.22
918.0,2.0,2.0,56.0
1330.0,3.0,2.0,68.0
1540.0,3.0,2.0,70.0
1200.0,2.0,2.0,80.0
927.0,2.0,2.0,37.0
2585.5,4.0,4.0,115.0
1400.0,3.0,2.0,78.0
1345.0,2.0,2.0,106.0
1900.0,4.0,3.0,400.0
1510.0,2.0,2.0,80.0
302.0,2.0,2.0,25.0
525.0,1.0,2.0,27.0
1500.0,3.0,3.0,61.52
827.5,1.0,1.0,42.535
1100.0,3.0,2.0,72.0
1200.0,3.0,3.0,68.0
1100.0,3.0,3.0,53.0
2282.0,4.0,4.0,115.0
760.0,2.0,2.0,37.49
2172.0,3.0,3.0,100.0
3800.0,6.0,6.0,390.0
600.0,4.0,2.0,72.0
3300.0,3.0,3.0,165.0
1242.0,3.0,3.0,51.0
410.0,1.0,1.0,48.0
1245.0,3.0,2.0,43.58
1088.0,2.0,2.0,44.0
1200.0,2.0,2.0,46.0
1995.0,3.0,3.0,100.0
1309.0,2.0,2.0,82.0
1717.0,3.0,3.0,200.0
2100.0,3.0,3.0,200.0
880.0,2.0,1.0,90.0
1200.0,6.0,6.0,95.0
1250.0,3.0,3.0,42.0
3520.0,3.0,5.0,240.0
1041.0,2.0,2.0,54.0
1505.0,3.0,2.0,60.0
1776.0,3.0,3.0,150.0
1767.0,3.0,3.0,89.0
1293.0,2.0,2.0,80.0
1320.0,2.0,2.0,50.0
1280.0,2.0,2.0,68.48
1245.0,2.0,2.0,83.05
1027.0,2.0,1.0,44.0
1200.0,2.0,2.0,46.17
1100.0,3.0,3.0,58.0
1065.0,3.0,3.0,72.0
1814.0,3.0,3.0,129.0
1610.0,3.0,2.0,112.0
850.0,1.0,1.0,78.0
1600.0,3.0,3.0,79.0
3200.0,3.0,4.0,140.0
1250.0,3.0,2.0,77.13
1243.0,2.0,2.0,46.0
1452.0,3.0,3.0,60.98
1475.0,3.0,3.0,75.0
1353.0,2.0,2.0,75.0
2100.0,4.0,3.0,210.0
1750.0,3.0,3.0,58.0
4800.0,4.0,4.0,550.0
1270.0,2.0,2.0,96.0
2700.0,4.0,3.0,75.0
1200.0,4.0,4.0,270.0
2695.0,4.0,4.0,188.0
1330.0,3.0,3.0,65.0
660.0,2.0,1.0,18.0
1400.0,2.0,2.0,90.0
4000.0,4.0,5.0,195.0
1700.0,3.0,3.0,75.0
1585.0,2.0,2.0,90.0
1385.0,3.0,3.0,67.0
1128.0,2.0,2.0,67.0
60.0,4.0,4.0,218.0
1200.0,18.0,18.0,200.0
1203.0,2.0,2.0,60.0
905.0,2.0,2.0,35.0
1450.0,3.0,3.0,79.0
1105.0,2.0,2.0,38.0
1200.0,2.0,2.0,46.13
1530.0,3.0,2.0,89.0
1105.0,2.0,2.0,35.4
1333.0,2.0,2.0,78.56
1065.0,2.0,2.0,45.0
1243.0,2.0,2.0,46.0
1530.0,3.0,3.0,76.34
1200.0,2.0,2.0,65.0
1270.0,2.0,2.0,94.0
1830.0,3.0,3.0,89.0
900.0,2.0,2.0,35.0
2400.0,4.0,2.0,250.0
7000.0,6.0,6.0,560.0
1450.0,3.0,2.0,78.0
1525.0,3.0,3.0,65.0
1080.0,2.0,2.0,67.0
1220.0,2.0,2.0,72.0
1200.0,2.0,2.0,44.4
1355.0,2.0,2.0,73.17
2400.0,3.0,3.0,348.0
1500.0,2.0,2.0,60.0
1355.0,2.0,2.0,95.0
1070.0,2.0,2.0,57.0
1980.0,3.0,4.0,180.0
842.0,2.0,2.0,30.0
700.0,1.0,1.0,31.2
2500.0,3.0,4.0,65.0
1884.0,3.0,3.0,95.0
1100.0,2.0,2.0,75.0
1196.0,2.0,2.0,40.54
1820.0,3.0,3.0,85.0
1200.0,8.0,8.0,145.0
1185.0,2.0,2.0,43.5
2145.0,3.0,3.0,170.0
1220.0,2.0,2.0,89.0
1116.0,2.0,2.0,51.91
1192.0,2.0,2.0,75.0
1449.0,3.0,3.0,110.0
2500.0,3.0,3.0,250.0
1700.0,3.0,3.0,90.0
1920.0,3.0,3.0,150.0
1350.0,2.0,2.0,90.0
4800.0,4.0,5.0,350.0
1700.0,3.0,3.0,74.0
1447.0,2.0,3.0,76.0
1329.0,2.0,2.0,107.0
1314.0,3.0,2.0,70.44
1200.0,3.0,3.0,110.0
1214.0,6.0,3.0,220.0
1513.0,3.0,3.0,103.0
1246.0,2.0,2.0,67.5
705.0,1.0,1.0,65.0
1220.0,2.0,2.0,62.0
1800.0,3.0,2.0,45.0
1400.0,3.0,3.0,75.0
1245.0,2.0,2.0,80.0
1495.0,3.0,2.0,63.0
2000.0,3.0,2.0,275.0
996.0,2.0,2.0,36.5
1000.0,2.0,2.0,44.0
1250.0,2.0,2.0,75.0
975.0,2.0,2.0,24.86
1261.0,3.0,2.0,80.0
1080.0,2.0,2.0,46.0
1230.0,2.0,2.0,50.0
982.0,2.0,2.0,25.53
1260.0,3.0,3.0,49.36
1590.0,3.0,2.0,135.0
1220.0,2.0,2.0,39.0
1320.0,3.0,2.0,38.12
1750.0,3.0,3.0,105.0
1436.0,3.0,2.0,62.15
1200.0,3.0,2.0,66.0
1500.0,2.0,2.0,140.0
1560.0,3.0,3.0,90.0
3758.0,3.0,3.0,300.0
1275.0,2.0,2.0,59.0
1040.0,2.0,2.0,36.4
2400.0,3.0,3.0,115.0
1500.0,6.0,9.0,230.0
3150.0,4.0,5.0,212.0
1960.0,3.0,3.0,165.0
3200.0,4.0,5.0,309.0
1195.0,2.0,2.0,100.0
1195.0,2.0,2.0,53.105
4500.0,5.0,5.0,145.0
450.0,3.0,3.0,70.0
4304.0,4.0,4.0,699.0
648.0,1.0,1.0,40.0
2100.0,3.0,3.0,130.0
4209.0,4.0,4.0,602.0
1027.0,2.0,2.0,44.0
1575.0,4.0,4.0,250.0
1365.0,3.0,3.0,52.82
650.0,1.0,1.0,18.0
1200.0,3.0,2.0,52.0
1100.0,2.0,2.0,90.0
1075.0,3.0,2.0,57.0
1100.0,2.0,2.0,63.0
1320.0,3.0,2.0,58.0
1500.0,3.0,3.0,65.0
1200.0,4.0,5.0,150.0
1125.0,4.0,3.0,126.0
1246.0,2.0,2.0,67.5
1718.0,3.0,3.0,90.2
1075.0,3.0,2.0,32.0
1480.0,3.0,3.0,75.48
500.0,1.0,1.0,13.0
2400.0,5.0,4.0,325.0
1200.0,4.0,4.0,125.0
1041.0,2.0,2.0,36.44
1128.0,2.0,2.0,48.4
1685.0,3.0,3.0,90.0
1180.0,2.0,2.0,65.0
1200.0,2.0,2.0,60.0
1250.0,3.0,3.0,39.5
900.0,2.0,2.0,41.0
1000.0,2.0,2.0,45.0
600.0,2.0,2.0,80.0
600.0,4.0,3.0,82.0
1404.0,2.0,2.0,70.0
1610.0,3.0,2.0,115.0
1760.0,2.0,2.0,85.0
975.0,2.0,2.0,55.0
1190.0,2.0,2.0,42.0
1110.0,2.0,2.0,46.0
2415.0,3.0,3.0,399.0
1235.0,2.0,2.0,44.5
1275.0,2.0,2.0,55.0
1115.0,2.0,2.0,115.0
1197.0,2.0,2.0,76.0
644.0,1.0,1.0,32.0
1251.0,2.0,2.0,47.0
1105.0,2.0,2.0,30.0
1080.0,2.0,2.0,38.0
2100.0,4.0,3.0,114.0
1600.0,4.0,4.0,200.0
1731.0,3.0,3.0,64.11
1206.0,2.0,2.0,55.0
1560.0,3.0,3.0,78.0
750.0,1.0,1.0,47.0
1035.0,2.0,2.0,90.0
1200.0,7.0,6.0,150.0
702.0,1.0,1.0,35.8
1700.0,3.0,3.0,65.0
1145.0,2.0,2.0,68.5
1208.0,3.0,2.0,43.5
1589.0,3.0,3.0,74.0
560.0,2.0,2.0,22.0
1426.0,3.0,2.0,61.5
